head_x,head_y,head_z,JAB,JAC,ABC,BCE,JAD,KDE,NIH,MGF,HIC,FGC,label
-159.22 ,-701.04 ,806.84 ,90.37 ,88.99 ,173.82 ,86.44 ,86.44 ,80.30 ,121.36 ,52.14 ,79.33 ,86.33 ,stand
-197.71 ,-768.50 ,863.22 ,80.68 ,81.53 ,174.33 ,81.62 ,81.62 ,81.50 ,118.19 ,51.24 ,81.83 ,84.54 ,stand
-248.11 ,-700.22 ,758.23 ,85.89 ,86.41 ,173.44 ,86.19 ,86.19 ,86.66 ,120.47 ,51.41 ,81.07 ,82.99 ,stand
-144.78 ,-640.46 ,717.81 ,83.52 ,84.41 ,174.04 ,82.51 ,82.51 ,86.78 ,125.33 ,49.36 ,81.93 ,82.51 ,stand
-196.74 ,-731.46 ,843.50 ,80.45 ,82.19 ,171.73 ,82.10 ,82.10 ,79.73 ,117.41 ,51.92 ,80.17 ,81.90 ,stand
-350.56 ,-718.44 ,786.48 ,86.92 ,88.62 ,171.04 ,88.09 ,88.09 ,78.08 ,125.14 ,50.76 ,76.16 ,87.73 ,stand
-43.91 ,-659.52 ,792.59 ,83.85 ,84.35 ,176.51 ,81.80 ,81.80 ,80.02 ,122.07 ,52.33 ,78.42 ,85.22 ,stand
-219.25 ,-632.65 ,707.80 ,88.99 ,88.73 ,179.02 ,88.94 ,88.94 ,82.52 ,127.35 ,50.68 ,74.57 ,87.02 ,stand
-106.53 ,-751.34 ,878.90 ,76.35 ,78.46 ,171.74 ,80.51 ,80.51 ,84.14 ,116.83 ,52.27 ,82.50 ,86.69 ,stand
-348.79 ,-703.32 ,755.37 ,93.87 ,94.15 ,175.94 ,94.36 ,94.36 ,84.76 ,121.78 ,49.26 ,78.51 ,84.57 ,stand
-49.88 ,-692.11 ,810.00 ,84.58 ,84.97 ,174.48 ,83.99 ,83.99 ,79.04 ,117.30 ,50.58 ,73.49 ,80.73 ,stand
-238.72 ,-624.28 ,704.31 ,89.33 ,89.08 ,178.93 ,88.38 ,88.38 ,79.03 ,120.67 ,47.85 ,80.39 ,86.94 ,stand
-95.36 ,-755.31 ,876.61 ,79.91 ,81.78 ,171.56 ,81.58 ,81.58 ,81.30 ,126.27 ,50.07 ,73.91 ,88.28 ,stand
-343.33 ,-684.64 ,742.45 ,92.99 ,93.82 ,176.18 ,94.38 ,94.38 ,81.45 ,127.80 ,49.00 ,80.53 ,82.08 ,stand
-45.82 ,-683.58 ,794.41 ,83.13 ,84.06 ,173.76 ,83.08 ,83.08 ,86.09 ,118.19 ,51.03 ,75.02 ,89.46 ,stand
-293.35 ,-647.84 ,716.71 ,90.23 ,89.03 ,174.71 ,89.43 ,89.43 ,78.30 ,127.26 ,52.37 ,82.59 ,85.47 ,stand
-147.59 ,-744.13 ,859.62 ,82.08 ,83.60 ,172.69 ,83.31 ,83.31 ,81.79 ,125.41 ,47.84 ,81.09 ,80.28 ,stand
-356.62 ,-713.96 ,798.65 ,89.41 ,90.06 ,171.89 ,89.71 ,89.71 ,84.57 ,118.69 ,49.65 ,78.17 ,85.59 ,stand
-196.04 ,-695.46 ,783.43 ,81.24 ,82.24 ,173.79 ,82.69 ,82.69 ,79.04 ,128.56 ,52.38 ,82.01 ,81.08 ,stand
-126.06 ,-662.05 ,727.78 ,81.45 ,83.52 ,171.75 ,84.11 ,84.11 ,84.45 ,121.10 ,48.67 ,75.35 ,81.86 ,stand
-184.99 ,-681.26 ,771.26 ,86.57 ,87.97 ,174.47 ,88.17 ,88.17 ,84.64 ,126.74 ,51.24 ,80.40 ,85.69 ,stand
-248.35 ,-715.42 ,776.73 ,82.97 ,85.02 ,171.93 ,85.17 ,85.17 ,87.83 ,129.59 ,50.66 ,73.72 ,83.87 ,stand
-244.98 ,-730.19 ,818.20 ,82.42 ,84.76 ,171.51 ,85.90 ,85.90 ,82.47 ,121.00 ,51.10 ,78.64 ,82.86 ,stand
-196.27 ,-766.92 ,866.35 ,79.12 ,81.03 ,171.68 ,82.44 ,82.44 ,80.32 ,117.37 ,48.96 ,77.27 ,84.04 ,stand
-286.31 ,-278.60 ,328.57 ,80.77 ,78.84 ,175.54 ,74.67 ,74.67 ,84.19 ,117.75 ,49.72 ,81.84 ,82.25 ,stand
-252.80 ,-287.24 ,336.96 ,80.72 ,76.91 ,171.34 ,73.13 ,73.13 ,85.52 ,128.55 ,51.21 ,73.83 ,87.10 ,stand
-75.92 ,-125.93 ,683.26 ,84.24 ,84.33 ,179.44 ,81.75 ,81.75 ,64.97 ,128.99 ,49.79 ,89.47 ,93.63 ,wrong
-81.52 ,-159.62 ,672.52 ,85.48 ,84.78 ,176.13 ,80.60 ,80.60 ,68.06 ,128.55 ,53.91 ,83.49 ,93.82 ,wrong
-81.58 ,-149.21 ,679.42 ,85.31 ,84.40 ,175.20 ,80.44 ,80.44 ,63.93 ,118.06 ,49.13 ,84.69 ,96.29 ,wrong
-80.68 ,-122.23 ,678.69 ,79.26 ,77.97 ,173.02 ,76.76 ,76.76 ,64.45 ,118.65 ,53.51 ,91.10 ,94.67 ,wrong
-83.18 ,-126.69 ,684.48 ,78.91 ,77.77 ,173.85 ,77.06 ,77.06 ,62.74 ,118.14 ,52.85 ,82.63 ,89.93 ,wrong
-82.96 ,-124.31 ,681.34 ,78.85 ,77.77 ,174.11 ,77.34 ,77.34 ,68.35 ,117.70 ,52.92 ,88.77 ,90.20 ,wrong
-78.37 ,-119.12 ,682.73 ,77.96 ,78.27 ,178.50 ,77.71 ,77.71 ,67.94 ,126.65 ,48.54 ,86.91 ,93.64 ,wrong
-77.74 ,-119.67 ,684.91 ,78.21 ,78.59 ,178.36 ,77.48 ,77.48 ,67.05 ,128.96 ,53.61 ,82.86 ,95.98 ,wrong
-77.84 ,-119.63 ,684.89 ,78.22 ,78.59 ,178.35 ,77.49 ,77.49 ,65.46 ,126.89 ,48.13 ,88.10 ,89.50 ,wrong
-77.84 ,-119.63 ,684.89 ,78.22 ,78.59 ,178.35 ,77.49 ,77.49 ,67.27 ,128.34 ,52.80 ,86.71 ,88.49 ,wrong
-77.84 ,-119.63 ,684.89 ,78.22 ,78.59 ,178.35 ,77.49 ,77.49 ,66.36 ,121.97 ,53.26 ,87.71 ,94.94 ,wrong
-81.28 ,-118.01 ,683.80 ,79.71 ,79.52 ,179.18 ,78.20 ,78.20 ,66.72 ,130.34 ,52.83 ,84.60 ,87.82 ,wrong
-83.43 ,-135.29 ,678.30 ,81.20 ,80.63 ,177.27 ,78.41 ,78.41 ,64.15 ,129.33 ,51.48 ,90.82 ,93.60 ,wrong
-53.07 ,-145.75 ,688.66 ,71.38 ,71.58 ,179.25 ,69.86 ,69.86 ,62.75 ,123.44 ,48.04 ,85.22 ,88.56 ,wrong
-25.01 ,-116.76 ,681.34 ,66.71 ,66.42 ,178.52 ,64.39 ,64.39 ,61.57 ,118.70 ,52.02 ,88.57 ,87.66 ,wrong
-9.59 ,-131.82 ,648.97 ,68.02 ,66.81 ,174.24 ,64.11 ,64.11 ,64.70 ,118.24 ,49.15 ,85.88 ,94.68 ,wrong
-47.05 ,-138.14 ,678.46 ,75.61 ,75.01 ,176.90 ,72.23 ,72.23 ,64.21 ,124.08 ,51.97 ,84.17 ,92.19 ,wrong
-102.06 ,-141.77 ,627.89 ,80.86 ,80.83 ,179.77 ,81.27 ,81.27 ,62.48 ,121.53 ,50.27 ,88.07 ,89.14 ,wrong
-98.99 ,-121.20 ,637.70 ,81.28 ,81.12 ,178.66 ,80.21 ,80.21 ,66.37 ,129.22 ,48.03 ,84.08 ,95.07 ,wrong
-63.06 ,-118.08 ,617.66 ,78.13 ,77.83 ,177.61 ,75.85 ,75.85 ,62.63 ,128.65 ,49.48 ,85.07 ,91.18 ,wrong
-27.90 ,-124.33 ,642.16 ,73.85 ,73.35 ,175.98 ,70.22 ,70.22 ,66.57 ,121.92 ,52.09 ,83.88 ,89.21 ,wrong
-52.50 ,-137.81 ,662.75 ,76.51 ,76.21 ,178.30 ,73.80 ,73.80 ,67.06 ,117.39 ,51.43 ,86.90 ,94.95 ,wrong
-72.11 ,-143.86 ,668.06 ,79.19 ,78.90 ,178.46 ,76.62 ,76.62 ,62.87 ,128.22 ,52.61 ,90.37 ,89.66 ,wrong
-74.22 ,-139.97 ,671.57 ,80.40 ,80.19 ,178.87 ,77.83 ,77.83 ,66.94 ,129.66 ,53.02 ,87.60 ,96.25 ,wrong
-62.04 ,-160.52 ,669.62 ,80.39 ,79.74 ,176.97 ,77.67 ,77.67 ,68.24 ,127.88 ,51.68 ,82.72 ,97.24 ,wrong
-42.69 ,-148.24 ,652.55 ,79.09 ,77.87 ,174.41 ,74.77 ,74.77 ,61.55 ,125.70 ,50.28 ,87.78 ,87.89 ,wrong
-29.47 ,-133.78 ,688.88 ,73.00 ,71.48 ,173.70 ,68.27 ,68.27 ,63.85 ,124.98 ,51.43 ,90.66 ,94.92 ,wrong
-42.64 ,-142.44 ,669.13 ,76.55 ,75.42 ,175.45 ,73.31 ,73.31 ,68.45 ,119.62 ,48.17 ,88.45 ,90.65 ,wrong
-92.62 ,-124.50 ,654.45 ,79.59 ,78.76 ,176.63 ,77.76 ,77.76 ,61.42 ,120.63 ,50.60 ,82.37 ,88.58 ,wrong
-127.92 ,-114.96 ,648.60 ,87.40 ,87.01 ,177.98 ,85.26 ,85.26 ,62.43 ,123.52 ,50.84 ,86.09 ,95.79 ,wrong
-139.41 ,-141.10 ,591.77 ,92.06 ,92.29 ,177.82 ,90.59 ,90.59 ,68.18 ,123.48 ,50.80 ,83.45 ,97.07 ,wrong
-137.05 ,-126.27 ,621.42 ,87.96 ,88.13 ,178.78 ,85.65 ,85.65 ,63.16 ,119.63 ,52.42 ,89.82 ,87.70 ,wrong
-125.41 ,-115.20 ,640.03 ,83.69 ,83.03 ,176.71 ,79.87 ,79.87 ,68.17 ,126.28 ,51.34 ,86.77 ,97.81 ,wrong
-95.44 ,-120.79 ,662.42 ,81.61 ,81.08 ,177.31 ,77.65 ,77.65 ,65.58 ,128.73 ,52.04 ,90.54 ,88.63 ,wrong
-73.08 ,-117.37 ,662.60 ,76.53 ,76.46 ,179.65 ,75.25 ,75.25 ,63.88 ,124.21 ,51.83 ,83.44 ,98.28 ,wrong
-72.76 ,-118.40 ,664.53 ,75.71 ,75.68 ,179.85 ,74.79 ,74.79 ,65.67 ,127.92 ,53.91 ,88.43 ,88.75 ,wrong
-73.92 ,-120.70 ,659.80 ,76.13 ,76.86 ,176.37 ,75.13 ,75.13 ,63.32 ,119.72 ,53.46 ,83.44 ,88.63 ,wrong
-73.73 ,-120.67 ,659.67 ,76.12 ,76.85 ,176.38 ,75.11 ,75.11 ,64.77 ,121.82 ,52.77 ,81.84 ,88.50 ,wrong
-49.87 ,-110.01 ,670.46 ,73.60 ,74.40 ,176.00 ,72.82 ,72.82 ,64.41 ,126.94 ,51.93 ,90.93 ,90.41 ,wrong
-55.81 ,-106.63 ,667.64 ,74.20 ,75.35 ,173.30 ,73.71 ,73.71 ,62.52 ,120.46 ,50.32 ,89.53 ,90.24 ,wrong
-67.65 ,-118.70 ,662.51 ,75.47 ,75.78 ,178.31 ,74.88 ,74.88 ,63.88 ,115.69 ,48.71 ,88.87 ,97.57 ,wrong
-67.58 ,-115.20 ,661.57 ,74.95 ,75.33 ,177.97 ,74.66 ,74.66 ,66.78 ,116.40 ,51.34 ,81.76 ,90.55 ,wrong
-67.01 ,-116.45 ,659.86 ,75.48 ,75.79 ,178.35 ,75.02 ,75.02 ,65.48 ,117.85 ,52.52 ,90.35 ,91.80 ,wrong
-66.91 ,-115.90 ,660.66 ,75.37 ,75.64 ,178.63 ,75.12 ,75.12 ,67.79 ,125.08 ,49.89 ,85.32 ,98.42 ,wrong
-67.17 ,-115.47 ,660.85 ,75.38 ,75.64 ,178.65 ,75.10 ,75.10 ,62.97 ,115.90 ,53.13 ,83.10 ,97.20 ,wrong
-68.68 ,-113.62 ,662.27 ,74.44 ,74.69 ,178.80 ,74.36 ,74.36 ,62.67 ,126.54 ,48.46 ,88.59 ,92.59 ,wrong
-70.68 ,-114.67 ,669.65 ,74.48 ,74.55 ,179.68 ,74.42 ,74.42 ,67.36 ,126.49 ,48.23 ,81.78 ,94.12 ,wrong
-70.47 ,-114.33 ,668.18 ,74.42 ,74.40 ,179.88 ,74.40 ,74.40 ,63.92 ,130.16 ,49.20 ,87.05 ,96.35 ,wrong
-69.89 ,-131.93 ,636.80 ,67.13 ,65.80 ,177.01 ,60.89 ,60.89 ,64.89 ,121.93 ,48.57 ,89.88 ,98.00 ,wrong
-75.04 ,-141.00 ,645.09 ,67.84 ,66.88 ,177.83 ,63.21 ,63.21 ,65.03 ,128.19 ,48.21 ,86.44 ,98.10 ,wrong
-75.11 ,-141.01 ,645.12 ,67.85 ,66.89 ,177.84 ,63.22 ,63.22 ,63.89 ,121.59 ,48.61 ,87.06 ,89.47 ,wrong
-79.63 ,-148.96 ,661.88 ,68.61 ,68.08 ,178.78 ,66.98 ,66.98 ,61.54 ,121.04 ,52.91 ,82.86 ,96.87 ,wrong
-80.15 ,-155.16 ,675.91 ,70.26 ,70.55 ,179.31 ,69.24 ,69.24 ,61.66 ,128.47 ,50.23 ,89.67 ,90.72 ,wrong
-86.40 ,-156.34 ,681.90 ,72.36 ,73.66 ,176.49 ,71.53 ,71.53 ,61.66 ,118.24 ,53.79 ,84.41 ,96.38 ,wrong
-123.34 ,-154.30 ,690.06 ,96.07 ,96.34 ,176.06 ,92.85 ,92.85 ,65.45 ,126.70 ,52.61 ,90.44 ,98.26 ,wrong
-79.92 ,-119.72 ,630.55 ,82.35 ,81.98 ,177.65 ,80.30 ,80.30 ,65.45 ,129.11 ,51.47 ,82.01 ,97.27 ,wrong
-84.91 ,-122.54 ,621.65 ,82.19 ,81.70 ,176.80 ,80.77 ,80.77 ,64.91 ,126.44 ,48.06 ,90.64 ,97.77 ,wrong
-72.60 ,-131.54 ,628.65 ,77.73 ,76.63 ,175.54 ,75.11 ,75.11 ,62.47 ,125.41 ,53.92 ,86.46 ,94.67 ,wrong
-72.69 ,-129.64 ,630.48 ,76.68 ,75.79 ,176.59 ,74.36 ,74.36 ,63.45 ,118.99 ,52.61 ,82.51 ,96.53 ,wrong
-72.70 ,-129.62 ,630.44 ,76.68 ,75.80 ,176.58 ,74.36 ,74.36 ,68.13 ,126.84 ,48.27 ,86.06 ,90.72 ,wrong
-67.29 ,-127.89 ,619.05 ,74.91 ,74.06 ,176.69 ,73.71 ,73.71 ,66.53 ,116.93 ,50.44 ,83.24 ,94.88 ,wrong
-67.24 ,-127.06 ,618.65 ,74.89 ,74.03 ,176.65 ,73.68 ,73.68 ,65.99 ,126.81 ,51.93 ,90.89 ,98.15 ,wrong
-79.72 ,-122.61 ,632.40 ,76.40 ,76.20 ,179.19 ,75.20 ,75.20 ,67.99 ,128.91 ,52.18 ,84.43 ,97.93 ,wrong
-83.24 ,-117.19 ,642.89 ,76.37 ,75.91 ,178.11 ,75.46 ,75.46 ,66.92 ,122.56 ,51.57 ,83.96 ,97.38 ,wrong
-89.87 ,-119.55 ,650.02 ,77.42 ,77.07 ,178.56 ,76.31 ,76.31 ,62.01 ,126.90 ,53.81 ,83.17 ,90.49 ,wrong
-89.46 ,-119.60 ,649.43 ,77.39 ,77.04 ,178.53 ,76.28 ,76.28 ,66.15 ,119.53 ,53.21 ,81.04 ,97.23 ,wrong
-84.89 ,-117.61 ,642.04 ,76.37 ,75.94 ,178.22 ,75.83 ,75.83 ,61.31 ,124.46 ,53.07 ,82.83 ,91.57 ,wrong
-84.79 ,-121.18 ,626.22 ,77.53 ,77.33 ,179.02 ,77.19 ,77.19 ,65.85 ,119.09 ,52.42 ,82.47 ,96.50 ,wrong
-84.18 ,-117.99 ,645.45 ,77.20 ,76.97 ,179.01 ,76.92 ,76.92 ,64.90 ,126.94 ,50.50 ,90.66 ,93.75 ,wrong
-84.46 ,-117.34 ,645.71 ,77.21 ,76.98 ,178.99 ,76.94 ,76.94 ,66.42 ,127.37 ,53.23 ,88.65 ,98.21 ,wrong
-84.46 ,-117.31 ,645.70 ,77.21 ,76.98 ,179.00 ,76.94 ,76.94 ,61.30 ,129.16 ,52.27 ,88.06 ,97.24 ,wrong
-84.46 ,-117.31 ,645.70 ,77.21 ,76.98 ,179.00 ,76.94 ,76.94 ,64.26 ,116.62 ,53.40 ,90.61 ,90.64 ,wrong
-89.02 ,-115.92 ,651.81 ,78.29 ,78.86 ,177.48 ,78.19 ,78.19 ,68.00 ,121.57 ,48.48 ,89.15 ,93.75 ,wrong
-87.63 ,-128.87 ,646.14 ,79.57 ,79.60 ,179.88 ,79.15 ,79.15 ,64.46 ,125.38 ,49.07 ,88.05 ,90.97 ,wrong
-76.39 ,-127.24 ,639.11 ,77.40 ,77.33 ,179.76 ,76.33 ,76.33 ,67.85 ,127.15 ,53.62 ,84.29 ,94.57 ,wrong
-76.55 ,-124.45 ,635.51 ,77.22 ,77.08 ,179.45 ,76.07 ,76.07 ,61.44 ,115.87 ,48.80 ,83.59 ,94.72 ,wrong
-84.36 ,-117.30 ,638.82 ,77.07 ,76.82 ,178.93 ,77.03 ,77.03 ,68.77 ,128.81 ,50.88 ,91.05 ,97.95 ,wrong
-85.65 ,-117.13 ,640.85 ,77.06 ,76.86 ,179.14 ,77.18 ,77.18 ,66.37 ,126.75 ,49.57 ,86.26 ,96.30 ,wrong
-85.92 ,-119.97 ,634.16 ,77.87 ,77.98 ,179.51 ,77.96 ,77.96 ,63.53 ,116.95 ,48.15 ,89.48 ,90.57 ,wrong
-85.93 ,-119.97 ,634.17 ,77.87 ,77.98 ,179.51 ,77.96 ,77.96 ,67.13 ,121.02 ,50.04 ,90.85 ,90.59 ,wrong
-85.29 ,-116.21 ,637.15 ,78.16 ,78.34 ,179.16 ,78.31 ,78.31 ,67.46 ,122.18 ,50.41 ,86.91 ,92.76 ,wrong
-87.48 ,-128.38 ,636.89 ,79.26 ,79.32 ,179.71 ,78.91 ,78.91 ,65.63 ,127.30 ,50.47 ,87.56 ,88.34 ,wrong
-87.05 ,-129.93 ,637.50 ,78.96 ,78.98 ,179.95 ,78.52 ,78.52 ,68.28 ,125.56 ,49.17 ,88.05 ,89.23 ,wrong
-77.77 ,-126.07 ,636.34 ,75.56 ,75.09 ,178.14 ,75.24 ,75.24 ,67.20 ,129.18 ,53.18 ,88.57 ,90.12 ,wrong
-77.40 ,-126.39 ,637.32 ,75.88 ,75.78 ,179.65 ,74.97 ,74.97 ,63.75 ,118.47 ,50.05 ,87.37 ,89.35 ,wrong
-78.22 ,-128.38 ,637.24 ,75.89 ,75.77 ,179.49 ,75.06 ,75.06 ,63.62 ,124.58 ,52.14 ,87.77 ,92.75 ,wrong
-83.48 ,-133.18 ,630.87 ,76.44 ,76.36 ,179.70 ,76.14 ,76.14 ,63.12 ,119.71 ,47.98 ,81.17 ,96.76 ,wrong
-86.46 ,-127.48 ,636.73 ,76.45 ,76.52 ,179.69 ,76.73 ,76.73 ,61.56 ,119.42 ,48.17 ,80.90 ,90.19 ,wrong
-85.04 ,-128.77 ,639.29 ,78.61 ,79.11 ,177.82 ,78.53 ,78.53 ,63.35 ,117.91 ,51.08 ,82.91 ,91.70 ,wrong
-86.15 ,-128.95 ,639.30 ,79.40 ,79.94 ,177.54 ,79.41 ,79.41 ,68.12 ,117.95 ,52.46 ,90.92 ,94.41 ,wrong
-82.65 ,-131.77 ,641.26 ,79.46 ,79.70 ,178.92 ,79.42 ,79.42 ,66.09 ,129.52 ,51.96 ,88.85 ,94.78 ,wrong
-81.79 ,-131.89 ,641.17 ,79.39 ,79.63 ,178.95 ,79.33 ,79.33 ,68.25 ,130.04 ,51.05 ,90.17 ,92.09 ,wrong
-81.88 ,-132.67 ,641.37 ,79.43 ,79.69 ,178.85 ,79.37 ,79.37 ,65.89 ,124.69 ,51.81 ,82.10 ,97.90 ,wrong
-80.43 ,-130.19 ,641.94 ,80.60 ,80.39 ,179.09 ,79.19 ,79.19 ,64.37 ,122.71 ,49.26 ,84.55 ,92.91 ,wrong
-78.91 ,-129.76 ,640.83 ,80.50 ,80.27 ,179.01 ,79.03 ,79.03 ,67.50 ,121.33 ,52.45 ,83.42 ,97.21 ,wrong
-78.91 ,-129.76 ,640.83 ,80.50 ,80.27 ,179.01 ,79.03 ,79.03 ,67.90 ,128.37 ,53.11 ,85.52 ,95.08 ,wrong
-78.18 ,-129.21 ,637.32 ,80.45 ,80.39 ,179.71 ,78.79 ,78.79 ,68.78 ,127.91 ,53.58 ,90.12 ,89.45 ,wrong
-84.18 ,-122.88 ,637.19 ,80.71 ,80.62 ,179.63 ,79.14 ,79.14 ,66.00 ,120.12 ,52.15 ,83.66 ,88.70 ,wrong
-88.74 ,-113.35 ,656.31 ,80.68 ,80.21 ,177.58 ,79.57 ,79.57 ,62.56 ,121.15 ,53.29 ,86.07 ,92.92 ,wrong
-92.83 ,-110.10 ,663.96 ,80.87 ,80.69 ,179.04 ,79.55 ,79.55 ,66.27 ,116.44 ,48.68 ,80.99 ,95.02 ,wrong
-95.63 ,-111.10 ,663.93 ,81.02 ,80.83 ,179.02 ,79.73 ,79.73 ,64.26 ,124.38 ,49.74 ,82.50 ,89.99 ,wrong
19.46 ,-131.63 ,694.26 ,57.38 ,58.51 ,176.33 ,56.03 ,56.03 ,66.64 ,118.69 ,52.47 ,81.29 ,97.01 ,wrong
10.92 ,-136.64 ,706.24 ,61.26 ,62.10 ,177.10 ,60.79 ,60.79 ,68.64 ,127.25 ,48.83 ,87.16 ,89.68 ,wrong
8.79 ,-138.74 ,705.44 ,61.42 ,62.29 ,176.98 ,61.19 ,61.19 ,61.62 ,124.20 ,53.11 ,83.59 ,90.01 ,wrong
9.41 ,-138.29 ,705.33 ,61.38 ,62.23 ,177.03 ,61.10 ,61.10 ,67.10 ,128.07 ,51.59 ,90.28 ,97.62 ,wrong
1.62 ,-143.65 ,728.67 ,67.76 ,66.14 ,171.42 ,64.42 ,64.42 ,62.12 ,124.42 ,49.17 ,89.17 ,95.66 ,wrong
2.97 ,-143.75 ,732.31 ,67.69 ,66.07 ,171.30 ,64.45 ,64.45 ,66.12 ,125.61 ,51.44 ,87.41 ,92.53 ,wrong
8.88 ,-145.18 ,726.48 ,68.25 ,66.68 ,171.46 ,65.11 ,65.11 ,65.46 ,127.86 ,50.16 ,85.03 ,97.97 ,wrong
-0.12 ,-153.99 ,734.07 ,68.95 ,67.48 ,172.19 ,66.22 ,66.22 ,63.90 ,130.38 ,48.15 ,84.23 ,93.04 ,wrong
-22.92 ,-158.82 ,737.40 ,75.89 ,75.35 ,176.77 ,72.63 ,72.63 ,66.34 ,115.93 ,53.27 ,90.48 ,89.69 ,wrong
26.53 ,-155.99 ,770.46 ,67.33 ,66.28 ,174.45 ,61.65 ,61.65 ,64.46 ,123.83 ,49.23 ,80.86 ,96.80 ,wrong
48.85 ,-145.23 ,757.98 ,66.13 ,64.84 ,173.39 ,59.22 ,59.22 ,62.58 ,119.56 ,49.30 ,86.70 ,98.56 ,wrong
67.21 ,-150.61 ,733.77 ,59.47 ,57.38 ,170.15 ,54.07 ,54.07 ,64.27 ,119.60 ,50.21 ,86.07 ,93.98 ,wrong
46.65 ,-159.05 ,731.46 ,62.04 ,60.39 ,172.18 ,58.22 ,58.22 ,67.08 ,118.25 ,53.66 ,90.64 ,94.51 ,wrong
2.34 ,-164.62 ,748.44 ,64.19 ,63.08 ,175.14 ,62.13 ,62.13 ,64.30 ,117.27 ,50.65 ,88.10 ,97.61 ,wrong
4.64 ,-161.82 ,708.66 ,68.97 ,68.15 ,174.53 ,67.17 ,67.17 ,61.62 ,118.97 ,52.73 ,84.92 ,95.07 ,wrong
31.58 ,-148.70 ,734.42 ,62.87 ,62.05 ,173.38 ,59.75 ,59.75 ,67.56 ,121.76 ,53.08 ,89.96 ,89.27 ,wrong
67.31 ,-128.19 ,663.07 ,56.86 ,56.64 ,176.41 ,55.98 ,55.98 ,62.83 ,126.81 ,51.65 ,90.64 ,97.32 ,wrong
98.36 ,-106.60 ,627.96 ,57.17 ,56.93 ,175.70 ,56.38 ,56.38 ,63.47 ,127.03 ,54.04 ,87.95 ,98.35 ,wrong
73.82 ,-116.69 ,660.94 ,53.05 ,52.99 ,179.42 ,53.93 ,53.93 ,67.84 ,128.87 ,51.00 ,81.58 ,93.95 ,wrong
38.78 ,-153.03 ,656.90 ,60.02 ,59.78 ,178.35 ,60.65 ,60.65 ,68.21 ,122.94 ,49.62 ,90.82 ,95.44 ,wrong
13.90 ,-150.29 ,662.09 ,64.99 ,64.91 ,179.35 ,65.57 ,65.57 ,62.52 ,125.63 ,49.83 ,90.83 ,91.42 ,wrong
-15.03 ,-152.91 ,692.49 ,68.66 ,68.59 ,179.41 ,68.84 ,68.84 ,67.69 ,119.01 ,53.52 ,82.91 ,97.66 ,wrong
-3.38 ,-150.70 ,693.70 ,68.16 ,68.02 ,178.87 ,67.57 ,67.57 ,63.64 ,119.42 ,49.45 ,88.00 ,90.55 ,wrong
41.64 ,-166.16 ,727.22 ,64.61 ,64.73 ,179.06 ,64.13 ,64.13 ,64.06 ,128.58 ,48.17 ,84.47 ,98.54 ,wrong
79.38 ,-154.72 ,754.97 ,58.23 ,58.12 ,179.46 ,56.14 ,56.14 ,66.61 ,128.21 ,53.26 ,82.19 ,98.15 ,wrong
81.98 ,-138.93 ,743.79 ,56.70 ,56.21 ,177.86 ,53.31 ,53.31 ,65.95 ,118.08 ,49.45 ,85.70 ,91.38 ,wrong
83.02 ,-133.41 ,736.97 ,54.16 ,54.38 ,178.70 ,52.36 ,52.36 ,67.90 ,129.36 ,48.21 ,86.86 ,90.13 ,wrong
66.50 ,-151.91 ,739.24 ,55.08 ,55.60 ,177.11 ,54.91 ,54.91 ,61.44 ,128.56 ,51.61 ,81.80 ,92.83 ,wrong
28.42 ,-145.03 ,740.01 ,60.49 ,61.82 ,172.73 ,64.38 ,64.38 ,62.45 ,124.93 ,50.64 ,89.85 ,93.03 ,wrong
20.01 ,-143.96 ,733.60 ,65.27 ,66.23 ,174.64 ,67.23 ,67.23 ,63.73 ,128.84 ,52.66 ,81.35 ,94.30 ,wrong
19.82 ,-140.96 ,735.23 ,65.72 ,66.54 ,175.35 ,67.12 ,67.12 ,66.42 ,124.43 ,50.99 ,84.87 ,96.80 ,wrong
0.07 ,-156.09 ,737.20 ,68.78 ,69.71 ,175.41 ,69.22 ,69.22 ,67.71 ,123.98 ,48.93 ,89.06 ,91.36 ,wrong
14.30 ,-165.44 ,710.97 ,72.73 ,72.89 ,178.99 ,73.22 ,73.22 ,62.38 ,128.55 ,53.67 ,85.89 ,90.00 ,wrong
22.51 ,-152.95 ,683.23 ,73.93 ,73.73 ,177.93 ,73.27 ,73.27 ,63.26 ,129.61 ,53.39 ,89.14 ,96.39 ,wrong
27.45 ,-146.06 ,678.29 ,72.45 ,72.16 ,177.31 ,71.08 ,71.08 ,65.29 ,125.28 ,53.63 ,83.24 ,91.78 ,wrong
40.19 ,-143.53 ,693.62 ,69.28 ,68.71 ,176.18 ,66.84 ,66.84 ,63.71 ,118.29 ,48.25 ,83.33 ,89.62 ,wrong
34.88 ,-132.29 ,670.91 ,67.13 ,66.51 ,175.63 ,65.59 ,65.59 ,66.51 ,128.29 ,53.78 ,83.25 ,93.83 ,wrong
57.46 ,-130.74 ,674.42 ,64.90 ,64.05 ,173.75 ,62.91 ,62.91 ,63.07 ,127.24 ,49.46 ,90.26 ,92.61 ,wrong
72.03 ,-128.47 ,722.16 ,61.60 ,60.92 ,176.27 ,58.55 ,58.55 ,62.14 ,125.65 ,52.04 ,81.48 ,94.52 ,wrong
